time,P_l
2016-07-10 22:25:00+0000,27564.0
2016-07-10 22:30:00+0000,26941.5
2016-07-10 22:35:00+0000,25014.9
2016-07-10 22:40:00+0000,23634.4
2016-07-10 22:45:00+0000,24054.3
2016-07-10 22:50:00+0000,24913.4
2016-07-10 22:55:00+0000,26373.8
2016-07-10 23:00:00+0000,24297.0
2016-07-10 23:05:00+0000,24591.2
2016-07-10 23:10:00+0000,25927.6
2016-07-10 23:15:00+0000,27398.3
2016-07-10 23:20:00+0000,25446.2
2016-07-10 23:25:00+0000,26536.3
2016-07-10 23:30:00+0000,25773.0
2016-07-10 23:35:00+0000,27662.2
2016-07-10 23:40:00+0000,25774.4
2016-07-10 23:45:00+0000,23932.8
2016-07-10 23:50:00+0000,24798.9
2016-07-10 23:55:00+0000,25293.2
2016-07-11 00:00:00+0000,25057.2
2016-07-11 00:05:00+0000,25753.6
2016-07-11 00:10:00+0000,23597.0
2016-07-11 00:15:00+0000,24294.7
2016-07-11 00:20:00+0000,23180.6
2016-07-11 00:25:00+0000,22375.2
2016-07-11 00:30:00+0000,22970.9
2016-07-11 00:35:00+0000,21596.5
2016-07-11 00:40:00+0000,21666.3
2016-07-11 00:45:00+0000,22273.9
2016-07-11 00:50:00+0000,23600.8
2016-07-11 00:55:00+0000,23324.4
2016-07-11 01:00:00+0000,23112.3
2016-07-11 01:05:00+0000,22322.0
2016-07-11 01:10:00+0000,22234.2
2016-07-11 01:15:00+0000,22948.0
2016-07-11 01:20:00+0000,23709.3
2016-07-11 01:25:00+0000,22496.1
2016-07-11 01:30:00+0000,23471.0
2016-07-11 01:35:00+0000,23058.6
2016-07-11 01:40:00+0000,22373.9
2016-07-11 01:45:00+0000,21562.3
2016-07-11 01:50:00+0000,21098.0
2016-07-11 01:55:00+0000,21604.6
2016-07-11 02:00:00+0000,20854.5
2016-07-11 02:05:00+0000,21616.8
2016-07-11 02:10:00+0000,20473.9
2016-07-11 02:15:00+0000,20488.5
2016-07-11 02:20:00+0000,20843.2
2016-07-11 02:25:00+0000,20082.9
2016-07-11 02:30:00+0000,19276.1
2016-07-11 02:35:00+0000,19523.4
2016-07-11 02:40:00+0000,19142.9
2016-07-11 02:45:00+0000,19106.7
2016-07-11 02:50:00+0000,19249.1
2016-07-11 02:55:00+0000,18434.2
2016-07-11 03:00:00+0000,18703.4
2016-07-11 03:05:00+0000,19107.9
2016-07-11 03:10:00+0000,18899.5
2016-07-11 03:15:00+0000,18734.9
2016-07-11 03:20:00+0000,19783.9
2016-07-11 03:25:00+0000,18366.2
2016-07-11 03:30:00+0000,18414.4
2016-07-11 03:35:00+0000,18024.7
2016-07-11 03:40:00+0000,18104.0
2016-07-11 03:45:00+0000,18654.4
2016-07-11 03:50:00+0000,17634.3
2016-07-11 03:55:00+0000,17279.0
2016-07-11 04:00:00+0000,17288.7
2016-07-11 04:05:00+0000,17679.3
2016-07-11 04:10:00+0000,17569.7
2016-07-11 04:15:00+0000,17854.2
2016-07-11 04:20:00+0000,18159.8
2016-07-11 04:25:00+0000,17625.3
2016-07-11 04:30:00+0000,17414.8
2016-07-11 04:35:00+0000,17278.5
2016-07-11 04:40:00+0000,17065.5
2016-07-11 04:45:00+0000,17736.6
2016-07-11 04:50:00+0000,18172.8
2016-07-11 04:55:00+0000,17442.1
2016-07-11 05:00:00+0000,17224.7
2016-07-11 05:05:00+0000,18066.6
2016-07-11 05:10:00+0000,18241.2
2016-07-11 05:15:00+0000,18216.7
2016-07-11 05:20:00+0000,17670.6
2016-07-11 05:25:00+0000,18466.8
2016-07-11 05:30:00+0000,17655.6
2016-07-11 05:35:00+0000,18056.9
2016-07-11 05:40:00+0000,18775.4
2016-07-11 05:45:00+0000,18287.8
2016-07-11 05:50:00+0000,16266.027
2016-07-11 05:55:00+0000,16719.023
2016-07-11 06:00:00+0000,16667.975
2016-07-11 06:05:00+0000,15457.726
2016-07-11 06:10:00+0000,15691.403
2016-07-11 06:15:00+0000,15368.015
2016-07-11 06:20:00+0000,15151.826
2016-07-11 06:25:00+0000,15215.189
2016-07-11 06:30:00+0000,16139.63
2016-07-11 06:35:00+0000,16387.008
2016-07-11 06:40:00+0000,15751.45
2016-07-11 06:45:00+0000,15558.94
2016-07-11 06:50:00+0000,15028.62
2016-07-11 06:55:00+0000,18661.51
2016-07-11 07:00:00+0000,19821.27
2016-07-11 07:05:00+0000,19071.14
2016-07-11 07:10:00+0000,18017.12
2016-07-11 07:15:00+0000,17590.88
2016-07-11 07:20:00+0000,17592.54
2016-07-11 07:25:00+0000,18678.59
2016-07-11 07:30:00+0000,18299.15
2016-07-11 07:35:00+0000,18776.79
2016-07-11 07:40:00+0000,18819.84
2016-07-11 07:45:00+0000,20140.79
2016-07-11 07:50:00+0000,20809.68
2016-07-11 07:55:00+0000,20798.85
2016-07-11 08:00:00+0000,21303.28
2016-07-11 08:05:00+0000,21043.82
2016-07-11 08:10:00+0000,23167.0
2016-07-11 08:15:00+0000,23008.96
2016-07-11 08:20:00+0000,25937.47
2016-07-11 08:25:00+0000,26653.4
2016-07-11 08:30:00+0000,25290.3
2016-07-11 08:35:00+0000,22714.5
2016-07-11 08:40:00+0000,21508.0
2016-07-11 08:45:00+0000,25293.7
2016-07-11 08:50:00+0000,23528.77
2016-07-11 08:55:00+0000,26385.12
2016-07-11 09:00:00+0000,26504.5
2016-07-11 09:05:00+0000,25417.1
2016-07-11 09:10:00+0000,25717.9
2016-07-11 09:15:00+0000,27018.2
2016-07-11 09:20:00+0000,26602.0
2016-07-11 09:25:00+0000,25772.205
2016-07-11 09:30:00+0000,26458.882
2016-07-11 09:35:00+0000,27260.18
2016-07-11 09:40:00+0000,29356.49
2016-07-11 09:45:00+0000,27905.98
2016-07-11 09:50:00+0000,26394.926
2016-07-11 09:55:00+0000,28898.05
2016-07-11 10:00:00+0000,30643.381
2016-07-11 10:05:00+0000,28801.111
2016-07-11 10:10:00+0000,27669.719
2016-07-11 10:15:00+0000,25835.937
2016-07-11 10:20:00+0000,26504.65
2016-07-11 10:25:00+0000,25415.683
2016-07-11 10:30:00+0000,25648.307
2016-07-11 10:35:00+0000,25144.85
2016-07-11 10:40:00+0000,25999.3
2016-07-11 10:45:00+0000,24206.204
2016-07-11 10:50:00+0000,26588.616
2016-07-11 10:55:00+0000,26643.323
2016-07-11 11:00:00+0000,29760.702
2016-07-11 11:05:00+0000,28233.073
2016-07-11 11:10:00+0000,26995.228
2016-07-11 11:15:00+0000,26198.94
2016-07-11 11:20:00+0000,26365.713
2016-07-11 11:25:00+0000,27626.379
2016-07-11 11:30:00+0000,29167.934
2016-07-11 11:35:00+0000,29323.145
2016-07-11 11:40:00+0000,29528.447
2016-07-11 11:45:00+0000,28800.212
2016-07-11 11:50:00+0000,27100.023
2016-07-11 11:55:00+0000,30158.837
2016-07-11 12:00:00+0000,28458.476
2016-07-11 12:05:00+0000,28896.656
2016-07-11 12:10:00+0000,26835.061
2016-07-11 12:15:00+0000,25060.733
2016-07-11 12:20:00+0000,26965.054
2016-07-11 12:25:00+0000,28200.683
2016-07-11 12:30:00+0000,28790.739
2016-07-11 12:35:00+0000,28743.326
2016-07-11 12:40:00+0000,28292.939
2016-07-11 12:45:00+0000,26245.72
2016-07-11 12:50:00+0000,24696.34
2016-07-11 12:55:00+0000,26058.86
2016-07-11 13:00:00+0000,27894.616
2016-07-11 13:05:00+0000,30559.509
2016-07-11 13:10:00+0000,27811.475
2016-07-11 13:15:00+0000,27967.942
2016-07-11 13:20:00+0000,27773.421
2016-07-11 13:25:00+0000,27532.072
2016-07-11 13:30:00+0000,26589.57
2016-07-11 13:35:00+0000,29340.3
2016-07-11 13:40:00+0000,27284.161
2016-07-11 13:45:00+0000,29303.3
2016-07-11 13:50:00+0000,29174.61
2016-07-11 13:55:00+0000,29174.359
2016-07-11 14:00:00+0000,27351.0
2016-07-11 14:05:00+0000,25351.3
2016-07-11 14:10:00+0000,25386.0
2016-07-11 14:15:00+0000,27991.875
2016-07-11 14:20:00+0000,26848.4
2016-07-11 14:25:00+0000,26356.6
2016-07-11 14:30:00+0000,25134.1
2016-07-11 14:35:00+0000,24907.2
2016-07-11 14:40:00+0000,25777.3
2016-07-11 14:45:00+0000,27034.2
2016-07-11 14:50:00+0000,27691.051
2016-07-11 14:55:00+0000,26542.4
2016-07-11 15:00:00+0000,27274.3
2016-07-11 15:05:00+0000,26404.7
2016-07-11 15:10:00+0000,25736.9
2016-07-11 15:15:00+0000,24859.8
2016-07-11 15:20:00+0000,25310.0
2016-07-11 15:25:00+0000,24868.295
2016-07-11 15:30:00+0000,25094.404
2016-07-11 15:35:00+0000,25489.3
2016-07-11 15:40:00+0000,26185.249
2016-07-11 15:45:00+0000,26054.669
2016-07-11 15:50:00+0000,25682.006
2016-07-11 15:55:00+0000,26088.636
2016-07-11 16:00:00+0000,24967.9
2016-07-11 16:05:00+0000,25817.09
2016-07-11 16:10:00+0000,25086.5
2016-07-11 16:15:00+0000,26558.438
2016-07-11 16:20:00+0000,24025.28
2016-07-11 16:25:00+0000,24198.129
2016-07-11 16:30:00+0000,23748.94
2016-07-11 16:35:00+0000,23488.756
2016-07-11 16:40:00+0000,22847.19
2016-07-11 16:45:00+0000,24435.376
2016-07-11 16:50:00+0000,24185.606
2016-07-11 16:55:00+0000,22985.351
2016-07-11 17:00:00+0000,50257.846
2016-07-11 17:05:00+0000,23940.192
2016-07-11 17:10:00+0000,25721.756
2016-07-11 17:15:00+0000,24864.886
2016-07-11 17:20:00+0000,24394.341
2016-07-11 17:25:00+0000,26378.231
2016-07-11 17:30:00+0000,26701.231
2016-07-11 17:35:00+0000,27199.414
2016-07-11 17:40:00+0000,26450.246
2016-07-11 17:45:00+0000,25304.511
2016-07-11 17:50:00+0000,25947.7
2016-07-11 17:55:00+0000,26200.683
2016-07-11 18:00:00+0000,26581.464
2016-07-11 18:05:00+0000,27924.854
2016-07-11 18:10:00+0000,27020.899
2016-07-11 18:15:00+0000,24711.07
2016-07-11 18:20:00+0000,23752.507
2016-07-11 18:25:00+0000,25006.75
2016-07-11 18:30:00+0000,27869.179
2016-07-11 18:35:00+0000,26180.913
2016-07-11 18:40:00+0000,26806.049
2016-07-11 18:45:00+0000,26890.07
2016-07-11 18:50:00+0000,25793.453
2016-07-11 18:55:00+0000,27667.49
2016-07-11 19:00:00+0000,27809.65
2016-07-11 19:05:00+0000,28470.69
2016-07-11 19:10:00+0000,29286.87
2016-07-11 19:15:00+0000,31917.28
2016-07-11 19:20:00+0000,32794.32
2016-07-11 19:25:00+0000,29420.06
2016-07-11 19:30:00+0000,31652.07
2016-07-11 19:35:00+0000,28682.03
2016-07-11 19:40:00+0000,30601.46
2016-07-11 19:45:00+0000,30910.424
2016-07-11 19:50:00+0000,30251.345
2016-07-11 19:55:00+0000,30825.722
2016-07-11 20:00:00+0000,29932.389
2016-07-11 20:05:00+0000,29356.009
2016-07-11 20:10:00+0000,29983.305
2016-07-11 20:15:00+0000,29654.943
2016-07-11 20:20:00+0000,31667.388
2016-07-11 20:25:00+0000,31908.79
2016-07-11 20:30:00+0000,33498.966
2016-07-11 20:35:00+0000,36512.379
2016-07-11 20:40:00+0000,31291.5
2016-07-11 20:45:00+0000,32089.3
2016-07-11 20:50:00+0000,31570.5
2016-07-11 20:55:00+0000,30319.8
2016-07-11 21:00:00+0000,31266.3
2016-07-11 21:05:00+0000,32175.2
2016-07-11 21:10:00+0000,33396.6
2016-07-11 21:15:00+0000,32800.6
2016-07-11 21:20:00+0000,33495.0
2016-07-11 21:25:00+0000,33647.3
2016-07-11 21:30:00+0000,35499.8
2016-07-11 21:35:00+0000,37171.1
2016-07-11 21:40:00+0000,36703.0
2016-07-11 21:45:00+0000,36679.2
2016-07-11 21:50:00+0000,34156.1
2016-07-11 21:55:00+0000,35176.0
2016-07-11 22:00:00+0000,33612.3
2016-07-11 22:05:00+0000,33721.5
2016-07-11 22:10:00+0000,37853.5
2016-07-11 22:15:00+0000,37562.5
2016-07-11 22:20:00+0000,36222.5
2016-07-11 22:25:00+0000,36878.8
2016-07-11 22:30:00+0000,35401.1
2016-07-11 22:35:00+0000,34172.9
2016-07-11 22:40:00+0000,34579.9
2016-07-11 22:45:00+0000,33193.6
2016-07-11 22:50:00+0000,33470.6
2016-07-11 22:55:00+0000,34401.7
2016-07-11 23:00:00+0000,36494.8
2016-07-11 23:05:00+0000,33171.6
2016-07-11 23:10:00+0000,33733.6
2016-07-11 23:15:00+0000,32536.0
2016-07-11 23:20:00+0000,33718.2
2016-07-11 23:25:00+0000,31527.1
2016-07-11 23:30:00+0000,30918.7
2016-07-11 23:35:00+0000,31115.7
2016-07-11 23:40:00+0000,30747.0
2016-07-11 23:45:00+0000,30565.1
2016-07-11 23:50:00+0000,30499.3
2016-07-11 23:55:00+0000,29979.1
2016-07-12 00:00:00+0000,30158.3
2016-07-12 00:05:00+0000,29449.1
2016-07-12 00:10:00+0000,26043.7
2016-07-12 00:15:00+0000,24630.4
2016-07-12 00:20:00+0000,24966.2
2016-07-12 00:25:00+0000,25571.8
2016-07-12 00:30:00+0000,25423.1
2016-07-12 00:35:00+0000,23097.8
2016-07-12 00:40:00+0000,22808.9
2016-07-12 00:45:00+0000,23370.5
2016-07-12 00:50:00+0000,24314.9
2016-07-12 00:55:00+0000,25278.4
2016-07-12 01:00:00+0000,24212.8
2016-07-12 01:05:00+0000,23051.9
2016-07-12 01:10:00+0000,23180.4
2016-07-12 01:15:00+0000,22338.8
2016-07-12 01:20:00+0000,22084.4
2016-07-12 01:25:00+0000,20933.6
2016-07-12 01:30:00+0000,20498.6
2016-07-12 01:35:00+0000,20560.2
2016-07-12 01:40:00+0000,20625.7
2016-07-12 01:45:00+0000,21127.6
2016-07-12 01:50:00+0000,20034.4
2016-07-12 01:55:00+0000,18952.0
2016-07-12 02:00:00+0000,19045.5
2016-07-12 02:05:00+0000,19020.5
2016-07-12 02:10:00+0000,19335.9
2016-07-12 02:15:00+0000,19159.0
2016-07-12 02:20:00+0000,19652.3
2016-07-12 02:25:00+0000,19543.7
2016-07-12 02:30:00+0000,19134.2
2016-07-12 02:35:00+0000,19248.3
2016-07-12 02:40:00+0000,19434.8
2016-07-12 02:45:00+0000,19769.5
2016-07-12 02:50:00+0000,18910.2
2016-07-12 02:55:00+0000,18973.3
2016-07-12 03:00:00+0000,19002.2
2016-07-12 03:05:00+0000,19010.4
2016-07-12 03:10:00+0000,18992.9
2016-07-12 03:15:00+0000,20169.2
2016-07-12 03:20:00+0000,18782.1
2016-07-12 03:25:00+0000,19289.6
2016-07-12 03:30:00+0000,19360.6
2016-07-12 03:35:00+0000,18650.2
2016-07-12 03:40:00+0000,18134.5
2016-07-12 03:45:00+0000,18970.1
2016-07-12 03:50:00+0000,18597.0
2016-07-12 03:55:00+0000,17971.4
2016-07-12 04:00:00+0000,17949.4
2016-07-12 04:05:00+0000,17792.8
2016-07-12 04:10:00+0000,18783.7
2016-07-12 04:15:00+0000,17335.6
2016-07-12 04:20:00+0000,17394.9
2016-07-12 04:25:00+0000,17171.2
2016-07-12 04:30:00+0000,17549.0
2016-07-12 04:35:00+0000,17645.5
2016-07-12 04:40:00+0000,18069.9
2016-07-12 04:45:00+0000,18003.8
2016-07-12 04:50:00+0000,17159.7
2016-07-12 04:55:00+0000,17193.0
2016-07-12 05:00:00+0000,16799.8
2016-07-12 05:05:00+0000,17298.2
2016-07-12 05:10:00+0000,17379.2
2016-07-12 05:15:00+0000,18382.2
2016-07-12 05:20:00+0000,18555.0
2016-07-12 05:25:00+0000,17753.0
2016-07-12 05:30:00+0000,18602.0
2016-07-12 05:35:00+0000,18254.4
2016-07-12 05:40:00+0000,19502.4
2016-07-12 05:45:00+0000,19800.5
2016-07-12 05:50:00+0000,20151.9
2016-07-12 05:55:00+0000,20915.211
2016-07-12 06:00:00+0000,21040.904
2016-07-12 06:05:00+0000,19517.4
2016-07-12 06:10:00+0000,19169.494
2016-07-12 06:15:00+0000,19322.93
2016-07-12 06:20:00+0000,18810.403
2016-07-12 06:25:00+0000,19464.02
2016-07-12 06:30:00+0000,19698.1
2016-07-12 06:35:00+0000,19317.0
2016-07-12 06:40:00+0000,19590.25
2016-07-12 06:45:00+0000,19443.29
2016-07-12 06:50:00+0000,18874.19
2016-07-12 06:55:00+0000,19267.43
2016-07-12 07:00:00+0000,19288.73
2016-07-12 07:05:00+0000,19805.38
2016-07-12 07:10:00+0000,21977.64
2016-07-12 07:15:00+0000,20736.64
2016-07-12 07:20:00+0000,20791.06
2016-07-12 07:25:00+0000,21328.88
2016-07-12 07:30:00+0000,20878.43
2016-07-12 07:35:00+0000,21883.82
2016-07-12 07:40:00+0000,22112.16
2016-07-12 07:45:00+0000,28370.638
2016-07-12 07:50:00+0000,32898.3
2016-07-12 07:55:00+0000,32825.5
2016-07-12 08:00:00+0000,34097.9
2016-07-12 08:05:00+0000,34376.7
2016-07-12 08:10:00+0000,34569.2
2016-07-12 08:15:00+0000,32503.7
2016-07-12 08:20:00+0000,32519.3
2016-07-12 08:25:00+0000,30630.966
2016-07-12 08:30:00+0000,29575.226
2016-07-12 08:35:00+0000,30609.23
2016-07-12 08:40:00+0000,29006.56
2016-07-12 08:45:00+0000,29303.44
2016-07-12 08:50:00+0000,30819.53
2016-07-12 08:55:00+0000,32155.07
2016-07-12 09:00:00+0000,31762.01
2016-07-12 09:05:00+0000,32806.53
2016-07-12 09:10:00+0000,31711.6
2016-07-12 09:15:00+0000,32351.21
2016-07-12 09:20:00+0000,31926.8
2016-07-12 09:25:00+0000,31482.03
2016-07-12 09:30:00+0000,32319.376
2016-07-12 09:35:00+0000,33020.7
2016-07-12 09:40:00+0000,34680.7
2016-07-12 09:45:00+0000,32697.09
2016-07-12 09:50:00+0000,32462.0
2016-07-12 09:55:00+0000,35208.1
2016-07-12 10:00:00+0000,35341.2
2016-07-12 10:05:00+0000,32871.816
2016-07-12 10:10:00+0000,32122.144
2016-07-12 10:15:00+0000,31710.419
2016-07-12 10:20:00+0000,31677.83
2016-07-12 10:25:00+0000,32900.217
2016-07-12 10:30:00+0000,34819.321
2016-07-12 10:35:00+0000,31508.452
2016-07-12 10:40:00+0000,32137.43
2016-07-12 10:45:00+0000,31847.016
2016-07-12 10:50:00+0000,31080.66
2016-07-12 10:55:00+0000,30593.603
2016-07-12 11:00:00+0000,31259.314
2016-07-12 11:05:00+0000,32393.26
2016-07-12 11:10:00+0000,31138.184
2016-07-12 11:15:00+0000,30569.081
2016-07-12 11:20:00+0000,30336.431
2016-07-12 11:25:00+0000,31375.616
2016-07-12 11:30:00+0000,32127.602
2016-07-12 11:35:00+0000,30451.07
2016-07-12 11:40:00+0000,31928.072
2016-07-12 11:45:00+0000,31016.358
2016-07-12 11:50:00+0000,29238.398
2016-07-12 11:55:00+0000,31659.475
2016-07-12 12:00:00+0000,32448.752
2016-07-12 12:05:00+0000,33350.171
2016-07-12 12:10:00+0000,32551.625
2016-07-12 12:15:00+0000,28284.32
2016-07-12 12:20:00+0000,31039.57
2016-07-12 12:25:00+0000,33877.751
2016-07-12 12:30:00+0000,33412.865
2016-07-12 12:35:00+0000,33384.247
2016-07-12 12:40:00+0000,30172.25
2016-07-12 12:45:00+0000,33507.687
2016-07-12 12:50:00+0000,28728.036
2016-07-12 12:55:00+0000,28499.5
2016-07-12 13:00:00+0000,26943.657
2016-07-12 13:05:00+0000,29340.88
2016-07-12 13:10:00+0000,30059.803
2016-07-12 13:15:00+0000,25457.689
2016-07-12 13:20:00+0000,29581.898
2016-07-12 13:25:00+0000,22777.99
2016-07-12 13:30:00+0000,31445.96
2016-07-12 13:35:00+0000,33352.34
2016-07-12 13:40:00+0000,27030.07
2016-07-12 13:45:00+0000,23476.14
2016-07-12 13:50:00+0000,26788.4
2016-07-12 13:55:00+0000,26435.44
2016-07-12 14:00:00+0000,26249.063
2016-07-12 14:05:00+0000,26800.0
2016-07-12 14:10:00+0000,25893.177
2016-07-12 14:15:00+0000,27099.6
2016-07-12 14:20:00+0000,24887.38
2016-07-12 14:25:00+0000,25617.47
2016-07-12 14:30:00+0000,27160.66
2016-07-12 14:35:00+0000,27898.35
2016-07-12 14:40:00+0000,29368.98
2016-07-12 14:45:00+0000,29106.73
2016-07-12 14:50:00+0000,26915.13
2016-07-12 14:55:00+0000,26744.65
2016-07-12 15:00:00+0000,25770.54
2016-07-12 15:05:00+0000,25460.21
2016-07-12 15:10:00+0000,27525.07
2016-07-12 15:15:00+0000,22311.38
2016-07-12 15:20:00+0000,24375.82
2016-07-12 15:25:00+0000,23607.71
2016-07-12 15:30:00+0000,25235.27
2016-07-12 15:35:00+0000,24419.92
2016-07-12 15:40:00+0000,25385.79
2016-07-12 15:45:00+0000,26768.25
2016-07-12 15:50:00+0000,26212.92
2016-07-12 15:55:00+0000,25337.826
2016-07-12 16:00:00+0000,23282.482
2016-07-12 16:05:00+0000,23938.4
2016-07-12 16:10:00+0000,25317.15
2016-07-12 16:15:00+0000,27825.6
2016-07-12 16:20:00+0000,24877.502
2016-07-12 16:25:00+0000,29537.81
2016-07-12 16:30:00+0000,24650.38
2016-07-12 16:35:00+0000,26577.262
2016-07-12 16:40:00+0000,25400.095
2016-07-12 16:45:00+0000,24165.872
2016-07-12 16:50:00+0000,24245.062
2016-07-12 16:55:00+0000,24378.943
2016-07-12 17:00:00+0000,22713.87
2016-07-12 17:05:00+0000,24864.799
2016-07-12 17:10:00+0000,27398.547
2016-07-12 17:15:00+0000,29366.708
2016-07-12 17:20:00+0000,29136.25
2016-07-12 17:25:00+0000,29198.911
2016-07-12 17:30:00+0000,29055.435
2016-07-12 17:35:00+0000,27053.308
2016-07-12 17:40:00+0000,29412.038
2016-07-12 17:45:00+0000,28993.1
2016-07-12 17:50:00+0000,27529.66
2016-07-12 17:55:00+0000,28229.41
2016-07-12 18:00:00+0000,26605.39
2016-07-12 18:05:00+0000,26684.72
2016-07-12 18:10:00+0000,27515.34
2016-07-12 18:15:00+0000,26889.2
2016-07-12 18:20:00+0000,26969.5
2016-07-12 18:25:00+0000,26568.84
2016-07-12 18:30:00+0000,26381.48
2016-07-12 18:35:00+0000,27640.4
2016-07-12 18:40:00+0000,25806.62
2016-07-12 18:45:00+0000,27286.57
2016-07-12 18:50:00+0000,31321.15
2016-07-12 18:55:00+0000,31171.63
2016-07-12 19:00:00+0000,31473.51
2016-07-12 19:05:00+0000,31690.34
2016-07-12 19:10:00+0000,30431.41
2016-07-12 19:15:00+0000,33821.63
2016-07-12 19:20:00+0000,35387.05
2016-07-12 19:25:00+0000,35289.675
2016-07-12 19:30:00+0000,34668.145
2016-07-12 19:35:00+0000,32460.275
2016-07-12 19:40:00+0000,30008.325
2016-07-12 19:45:00+0000,29692.723
2016-07-12 19:50:00+0000,29505.614
2016-07-12 19:55:00+0000,30681.406
2016-07-12 20:00:00+0000,33302.403
2016-07-12 20:05:00+0000,32036.93
2016-07-12 20:10:00+0000,30582.35
2016-07-12 20:15:00+0000,30341.27
2016-07-12 20:20:00+0000,28688.08
2016-07-12 20:25:00+0000,28234.33
2016-07-12 20:30:00+0000,28417.32
2016-07-12 20:35:00+0000,29109.286
2016-07-12 20:40:00+0000,30393.031
2016-07-12 20:45:00+0000,29378.413
2016-07-12 20:50:00+0000,27220.2
2016-07-12 20:55:00+0000,28494.3
2016-07-12 21:00:00+0000,29246.1
2016-07-12 21:05:00+0000,34960.9
2016-07-12 21:10:00+0000,39548.3
2016-07-12 21:15:00+0000,37463.5
2016-07-12 21:20:00+0000,37151.8
2016-07-12 21:25:00+0000,38805.3
2016-07-12 21:30:00+0000,39531.8
2016-07-12 21:35:00+0000,39793.6
2016-07-12 21:40:00+0000,39306.4
2016-07-12 21:45:00+0000,38150.0
2016-07-12 21:50:00+0000,39695.6
2016-07-12 21:55:00+0000,38572.0
2016-07-12 22:00:00+0000,39061.6
2016-07-12 22:05:00+0000,40512.9
2016-07-12 22:10:00+0000,40153.7
2016-07-12 22:15:00+0000,40777.1
2016-07-12 22:20:00+0000,39153.8
2016-07-12 22:25:00+0000,40304.6
2016-07-12 22:30:00+0000,42058.7
2016-07-12 22:35:00+0000,43161.9
2016-07-12 22:40:00+0000,39848.5
2016-07-12 22:45:00+0000,38354.1
2016-07-12 22:50:00+0000,37675.9
2016-07-12 22:55:00+0000,35561.7
2016-07-12 23:00:00+0000,35501.3
2016-07-12 23:05:00+0000,36972.4
2016-07-12 23:10:00+0000,35343.6
2016-07-12 23:15:00+0000,34911.7
2016-07-12 23:20:00+0000,35129.5
2016-07-12 23:25:00+0000,33707.8
2016-07-12 23:30:00+0000,34014.3
2016-07-12 23:35:00+0000,31024.4
2016-07-12 23:40:00+0000,31394.9
2016-07-12 23:45:00+0000,31789.9
2016-07-12 23:50:00+0000,29896.0
2016-07-12 23:55:00+0000,30692.7
2016-07-13 00:00:00+0000,29081.9
2016-07-13 00:05:00+0000,29851.5
2016-07-13 00:10:00+0000,28533.0
2016-07-13 00:15:00+0000,29143.8
2016-07-13 00:20:00+0000,28600.2
2016-07-13 00:25:00+0000,27996.9
2016-07-13 00:30:00+0000,25060.2
2016-07-13 00:35:00+0000,23037.6
2016-07-13 00:40:00+0000,22832.7
2016-07-13 00:45:00+0000,24468.2
2016-07-13 00:50:00+0000,22574.3
2016-07-13 00:55:00+0000,22011.1
2016-07-13 01:00:00+0000,22575.8
2016-07-13 01:05:00+0000,22026.2
2016-07-13 01:10:00+0000,22247.3
2016-07-13 01:15:00+0000,20228.0
2016-07-13 01:20:00+0000,20171.6
2016-07-13 01:25:00+0000,19908.4
2016-07-13 01:30:00+0000,21060.0
2016-07-13 01:35:00+0000,19810.8
2016-07-13 01:40:00+0000,19940.8
2016-07-13 01:45:00+0000,19848.3
2016-07-13 01:50:00+0000,19417.0
2016-07-13 01:55:00+0000,18892.4
2016-07-13 02:00:00+0000,18960.5
2016-07-13 02:05:00+0000,19145.6
2016-07-13 02:10:00+0000,18841.5
2016-07-13 02:15:00+0000,19250.4
2016-07-13 02:20:00+0000,19314.2
2016-07-13 02:25:00+0000,18813.1
2016-07-13 02:30:00+0000,18673.9
2016-07-13 02:35:00+0000,20074.5
2016-07-13 02:40:00+0000,19359.5
2016-07-13 02:45:00+0000,19059.2
2016-07-13 02:50:00+0000,18372.9
2016-07-13 02:55:00+0000,19444.5
2016-07-13 03:00:00+0000,19142.6
2016-07-13 03:05:00+0000,20052.5
2016-07-13 03:10:00+0000,18966.9
2016-07-13 03:15:00+0000,19278.8
2016-07-13 03:20:00+0000,18799.0
2016-07-13 03:25:00+0000,18451.2
2016-07-13 03:30:00+0000,18471.1
2016-07-13 03:35:00+0000,18483.1
2016-07-13 03:40:00+0000,17795.8
2016-07-13 03:45:00+0000,17740.7
2016-07-13 03:50:00+0000,18469.7
2016-07-13 03:55:00+0000,18060.0
2016-07-13 04:00:00+0000,18181.7
2016-07-13 04:05:00+0000,18973.7
2016-07-13 04:10:00+0000,17843.1
2016-07-13 04:15:00+0000,17735.3
2016-07-13 04:20:00+0000,17969.7
2016-07-13 04:25:00+0000,17986.3
2016-07-13 04:30:00+0000,18173.1
2016-07-13 04:35:00+0000,17822.3
2016-07-13 04:40:00+0000,18993.6
2016-07-13 04:45:00+0000,17989.0
2016-07-13 04:50:00+0000,17585.4
2016-07-13 04:55:00+0000,17599.9
2016-07-13 05:00:00+0000,18479.3
2016-07-13 05:05:00+0000,18135.9
2016-07-13 05:10:00+0000,17509.6
2016-07-13 05:15:00+0000,17915.9
2016-07-13 05:20:00+0000,17693.5
2016-07-13 05:25:00+0000,18358.7
2016-07-13 05:30:00+0000,17507.8
2016-07-13 05:35:00+0000,16976.7
2016-07-13 05:40:00+0000,19731.8
2016-07-13 05:45:00+0000,22697.8
2016-07-13 05:50:00+0000,21284.9
